MVI_0797_VIS_OB_frame0.jpg,1327.534834324554,459.75233644859804,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame0.jpg,681.553525913339,321.0947323704331,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame1.jpg,1327.534834324554,459.75233644859804,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame1.jpg,681.553525913339,321.0947323704331,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame2.jpg,1327.534834324554,459.75233644859804,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame2.jpg,681.553525913339,321.0947323704331,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame3.jpg,1327.534834324554,459.75233644859804,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame3.jpg,681.553525913339,321.0947323704331,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame4.jpg,1327.534834324554,494.0089209855564,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame4.jpg,681.553525913339,355.3513169073916,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame5.jpg,1327.534834324554,494.0089209855564,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame5.jpg,681.553525913339,355.3513169073916,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame6.jpg,1327.534834324554,515.215378079864,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame6.jpg,686.447323704333,376.55777400169916,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame7.jpg,1327.534834324554,515.215378079864,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame7.jpg,686.447323704333,376.55777400169916,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame8.jpg,1330.7973661852166,538.0531011045028,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame8.jpg,686.447323704333,401.0267629566695,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame9.jpg,1330.7973661852166,552.734494477485,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame9.jpg,686.447323704333,418.97068819031426,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame10.jpg,1330.7973661852166,564.1533559898044,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame10.jpg,686.447323704333,433.6520815632964,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame11.jpg,1330.7973661852166,564.1533559898044,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame11.jpg,686.447323704333,433.6520815632964,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame12.jpg,1330.7973661852166,586.9910790144434,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame12.jpg,686.447323704333,454.85853865760396,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame13.jpg,1330.7973661852166,604.9350042480883,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame13.jpg,686.447323704333,454.85853865760396,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame14.jpg,1330.7973661852166,614.7225998300763,161.49532710280369,42.412914188615105,3,2,1
MVI_0797_VIS_OB_frame14.jpg,696.234919286321,477.6962616822427,619.8810535259133,168.0203908241292,3,3,2
MVI_0797_VIS_OB_frame15.jpg,1330.7973661852166,629.4039932030585,161.49532710280369,42.412914188615105,3,2,1
